id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
BOBR332,BOBR,2020.9071038251366,332,-1391662.82923,5971556.55968,1750910.61017,47,940888.5711,1777625.3031,16.038931269073,103.118549052067,151.3159,179.7343
BOBR333,BOBR,2020.9098360655737,333,-1391662.83794,5971556.55701,1750910.60762,47,940888.5803,1777625.3010,16.038931248525,103.118549136985,151.3146,179.7329
BOBR334,BOBR,2020.9125683060108,334,-1391662.83645,5971556.56181,1750910.61478,47,940888.5776,1777625.3067,16.038931299887,103.118549113171,151.3208,179.7391
BOBR335,BOBR,2020.9153005464482,335,-1391662.83358,5971556.54471,1750910.60527,47,940888.5788,1777625.3023,16.038931260460,103.118549123335,151.3015,179.7198
BOBR336,BOBR,2020.9180327868853,336,-1391662.83657,5971556.56421,1750910.61058,47,940888.5773,1777625.3020,16.038931257472,103.118549109234,151.3219,179.7402
BOBR337,BOBR,2020.9207650273224,337,-1391662.83944,5971556.56995,1750910.61175,47,940888.5788,1777625.3014,16.038931252078,103.118549123164,151.3282,179.7465
BOBR338,BOBR,2020.9234972677596,338,-1391662.83466,5971556.55740,1750910.60840,47,940888.5770,1777625.3018,16.038931256201,103.118549106320,151.3145,179.7328
BOBR339,BOBR,2020.9262295081967,339,-1391662.83759,5971556.56367,1750910.61095,47,940888.5784,1777625.3024,16.038931261466,103.118549119629,151.3217,179.7400
BOBR340,BOBR,2020.9289617486338,340,-1391662.83323,5971556.56561,1750910.61347,47,940888.5736,1777625.3045,16.038931281077,103.118549075884,151.3233,179.7416
BOBR341,BOBR,2020.931693989071,341,-1391662.83564,5971556.56059,1750910.60814,47,940888.5772,1777625.3007,16.038931245663,103.118549108475,151.3176,179.7359
BOBR342,BOBR,2020.9344262295083,342,-1391662.83391,5971556.55452,1750910.60972,47,940888.5768,1777625.3039,16.038931275127,103.118549105532,151.3120,179.7303
BOBR343,BOBR,2020.9371584699454,343,-1391662.83229,5971556.56237,1750910.60959,47,940888.5735,1777625.3017,16.038931255823,103.118549074155,151.3190,179.7373
BOBR344,BOBR,2020.9398907103825,344,-1391662.83078,5971556.57394,1750910.61279,47,940888.5694,1777625.3017,16.038931256320,103.118549035936,151.3303,179.7487
BOBR345,BOBR,2020.9426229508197,345,-1391662.83263,5971556.57352,1750910.61316,47,940888.5713,1777625.3021,16.038931259523,103.118549053639,151.3305,179.7488
BOBR346,BOBR,2020.9453551912568,346,-1391662.84238,5971556.57389,1750910.61112,47,940888.5808,1777625.2996,16.038931235323,103.118549141550,151.3324,179.7507
BOBR347,BOBR,2020.948087431694,347,-1391662.83921,5971556.58065,1750910.61722,47,940888.5761,1777625.3037,16.038931273723,103.118549098350,151.3397,179.7580
BOBR348,BOBR,2020.950819672131,348,-1391662.83498,5971556.56366,1750910.61021,47,940888.5759,1777625.3018,16.038931256494,103.118549095960,151.3209,179.7392
BOBR349,BOBR,2020.9535519125684,349,-1391662.83979,5971556.57629,1750910.61597,47,940888.5776,1777625.3037,16.038931273150,103.118549112945,151.3354,179.7537
BOBR350,BOBR,2020.9562841530055,350,-1391662.82978,5971556.56444,1750910.60862,47,940888.5706,1777625.3003,16.038931243791,103.118549046949,151.3201,179.7384
BOBR351,BOBR,2020.9590163934427,351,-1391662.83560,5971556.56313,1750910.61268,47,940888.5765,1777625.3043,16.038931278933,103.118549102691,151.3212,179.7396
BOBR352,BOBR,2020.9617486338798,352,-1391662.84525,5971556.57650,1750910.61399,47,940888.5830,1777625.3015,16.038931252279,103.118549162157,151.3362,179.7545
BOBR353,BOBR,2020.964480874317,353,-1391662.83888,5971556.57303,1750910.61369,47,940888.5775,1777625.3025,16.038931261792,103.118549111529,151.3315,179.7498
BOBR354,BOBR,2020.967213114754,354,-1391662.82944,5971556.56106,1750910.60907,47,940888.5710,1777625.3017,16.038931256125,103.118549051028,151.3170,179.7353
BOBR355,BOBR,2020.9699453551912,355,-1391662.83055,5971556.55016,1750910.60402,47,940888.5746,1777625.2998,16.038931238075,103.118549084268,151.3056,179.7239
BOBR356,BOBR,2020.9726775956285,356,-1391662.83319,5971556.56243,1750910.61199,47,940888.5743,1777625.3040,16.038931276019,103.118549082252,151.3199,179.7382
