id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
NKBI221,NKBI,2020.603825136612,221,-1004107.37477,6237146.55173,874718.72100,47,516034.1026,877174.7344,7.935541941279,99.145478186561,-8.8901,12.4233
NKBI222,NKBI,2020.6065573770493,222,-1004107.50948,6237146.57938,874718.71366,47,516034.2312,877174.7205,7.935541814724,99.145479352941,-8.8429,12.4705
NKBI223,NKBI,2020.6092896174864,223,-1004107.40881,6237146.58867,874718.73735,47,516034.1304,877174.7449,7.935542035468,99.145478438150,-8.8464,12.4670
NKBI224,NKBI,2020.6120218579235,224,-1004107.35979,6237146.61347,874718.71635,47,516034.0781,877174.7218,7.935541826535,99.145477963436,-8.8327,12.4806
NKBI225,NKBI,2020.6147540983607,225,-1004107.36056,6237146.54571,874718.72295,47,516034.0896,877174.7375,7.935541968953,99.145478067981,-8.8980,12.4154
NKBI226,NKBI,2020.6174863387978,226,-1004107.42363,6237146.60499,874718.72193,47,516034.1424,877174.7271,7.935541874290,99.145478547329,-8.8302,12.4831
NKBI227,NKBI,2020.620218579235,227,-1004107.37641,6237146.54047,874718.73180,47,516034.1061,877174.7466,7.935542051527,99.145478217535,-8.8994,12.4140
NKBI228,NKBI,2020.622950819672,228,-1004107.39847,6237146.53877,874718.73809,47,516034.1281,877174.7526,7.935542105641,99.145478417487,-8.8967,12.4167
NKBI229,NKBI,2020.6256830601094,229,-1004107.36105,6237146.50177,874718.71627,47,516034.0970,877174.7369,7.935541963247,99.145478135716,-8.9418,12.3716
NKBI230,NKBI,2020.6284153005465,230,-1004107.41264,6237146.53787,874718.72742,47,516034.1422,877174.7419,7.935542008382,99.145478545618,-8.8968,12.4165
NKBI231,NKBI,2020.6311475409836,231,-1004107.39636,6237146.54471,874718.73021,47,516034.1251,877174.7441,7.935542028161,99.145478390023,-8.8923,12.4211
NKBI232,NKBI,2020.6338797814208,232,-1004107.33139,6237146.48129,874718.73754,47,516034.0710,877174.7614,7.935542184840,99.145477899681,-8.9635,12.3498
NKBI233,NKBI,2020.636612021858,233,-1004107.38083,6237146.48955,874718.73248,47,516034.1185,877174.7542,7.935542119534,99.145478330517,-8.9484,12.3650
NKBI234,NKBI,2020.639344262295,234,-1004107.44721,6237146.44716,874718.71830,47,516034.1907,877174.7445,7.935542031617,99.145478985960,-8.9813,12.3320
NKBI235,NKBI,2020.6420765027322,235,-1004107.34238,6237146.55849,874718.74351,47,516034.0696,877174.7565,7.935542140998,99.145477886809,-8.8855,12.4279
NKBI236,NKBI,2020.6448087431695,236,-1004107.40140,6237146.56726,874718.73850,47,516034.1264,877174.7491,7.935542073557,99.145478402609,-8.8683,12.4450
NKBI237,NKBI,2020.6475409836066,237,-1004107.37996,6237146.53359,874718.74322,47,516034.1106,877174.7588,7.935542161566,99.145478259220,-8.9040,12.4094
NKBI238,NKBI,2020.6502732240438,238,-1004107.35991,6237146.47363,874718.73841,47,516034.1004,877174.7627,7.935542196384,99.145478166108,-8.9664,12.3470
NKBI239,NKBI,2020.6530054644809,239,-1004107.41058,6237146.53951,874718.72084,47,516034.1399,877174.7352,7.935541947837,99.145478524857,-8.8964,12.4169
